uuid,creation_date,frequency,day,updated_at,next_payment_day,status
7157d8cb-581f-4c2e-8221-443d1bed4823,1726886779,biweekly,friday,2024-09-20 19:46:19,13,enabled
020ad181-6189-4247-8b1e-719f219092a4,1726886407,weekly,friday,2024-09-20 19:40:07,6,enabled
404e8e2e-b4bb-4859-b241-0e1872b661e0,1726876863,biweekly,thursday,2024-09-20 17:01:03,12,enabled
9f240a02-41db-441e-954d-d9b64c4979d7,1726870132,biweekly,friday,2024-09-20 15:08:53,13,enabled
c54a810e-0828-450c-84d0-308ea9cf823a,1726867458,biweekly,monday,2024-09-20 14:24:18,16,enabled
80b61443-0d36-45cf-936e-e4194000d4e6,1726866753,biweekly,friday,2024-09-20 14:12:33,13,enabled
c5c25522-310d-4dba-bc8d-4e02f38a00ab,1723839961,monthly,fifteenth_day,2024-09-20 13:51:29,15,enabled
8a2f6229-32cf-4abd-bba9-16033df037cb,1726864612,biweekly,friday,2024-09-20 13:37:11,13,enabled
b8239d06-f4a7-4fef-a938-1c9e8a7ee0a9,1722894562,monthly,first_day,2024-09-20 12:46:27,1,enabled
75d642b0-d5e1-44a3-b4fc-85d49311831f,1726450104,monthly,fifteenth_day,2024-09-20 11:04:47,15,enabled
058fbf94-d6d7-4127-bef2-2a79661eb8df,1726841928,biweekly,monday,2024-09-20 07:18:49,16,enabled
620a8da3-6989-4e7e-bdc9-bcc5febad556,1726835319,weekly,thursday,2024-09-20 05:28:40,5,enabled
3a6ad4a4-22ba-4266-a88c-480304940707,1726834744,weekly,friday,2024-09-20 05:26:05,6,enabled
b263d42d-3bf2-4ff0-ba9a-24f1500c1799,1726834771,weekly,friday,2024-09-20 05:25:44,6,enabled
dbb62ed9-9ac4-42e8-a5a1-ca792503a72b,1726832564,weekly,friday,2024-09-20 04:42:44,6,enabled
5f76f985-a0b7-4521-988a-326d44386205,1726832542,weekly,friday,2024-09-20 04:42:23,6,enabled
41f85f4e-c8e0-41da-b292-2229ba94e262,1724514198,weekly,monday,2024-09-20 04:10:53,9,enabled
1be69471-163d-4b93-bddc-91f989b161f9,1726819065,biweekly,monday,2024-09-20 00:57:46,16,enabled
4be350aa-3f6f-4bd1-b03a-88615dbbb2d5,1724477918,weekly,sunday,2024-09-19 22:09:28,8,enabled
b24f6669-9e0e-43e2-ab0e-afee4bd7478a,1726808162,biweekly,monday,2024-09-19 21:56:02,16,enabled
b19cc955-a54a-487e-97f1-edba8af3606c,1726805361,weekly,friday,2024-09-19 21:09:21,6,enabled
dae1a6ce-9139-4ea3-b6bd-454170606c20,1726803225,daily,daily,2024-09-19 20:33:46,4,enabled
7d991a91-28fb-48da-a764-48f201459449,1726799831,monthly,first_day,2024-09-19 19:37:11,1,enabled
41364c96-3840-4e22-9783-5c0bb5b69b10,1726796150,monthly,fifteenth_day,2024-09-19 18:35:50,15,enabled
4b4abc0a-8c14-4e7e-9873-fb7b0d6fe273,1726793084,biweekly,friday,2024-09-19 17:44:45,13,enabled
91e54ef7-1c11-4a04-a8ec-e33c0a2f1674,1726789362,biweekly,thursday,2024-09-19 16:42:49,12,enabled
2fa6a3d5-7d16-4e4f-b2f8-7c38db875015,1726789283,biweekly,monday,2024-09-19 16:41:23,16,enabled
ab2a97fd-ad04-44ea-9fee-00542e68cc21,1726789260,weekly,friday,2024-09-19 16:41:01,6,enabled
debaf7ea-fe78-45ef-b9e7-c4c3a3a67183,1726788583,biweekly,friday,2024-09-19 16:29:44,13,enabled
be8279f6-5f02-42b1-b36b-60525ec36e4f,1726787710,biweekly,friday,2024-09-19 16:15:10,13,enabled
ba74fb1a-6a83-455c-b03a-d91645b6f9b1,1726787591,monthly,fifteenth_day,2024-09-19 16:13:11,15,enabled
b6d54110-f82c-40a1-8b56-eb95abcd2e29,1726786592,monthly,first_day,2024-09-19 15:57:21,1,enabled
9628e4c7-bce5-4091-9cce-a3d1a40ebb0b,1726786569,biweekly,thursday,2024-09-19 15:56:09,12,enabled
7c7ee4ee-cd53-471e-a617-b9cbaf0d0746,1726783524,weekly,monday,2024-09-19 15:05:24,9,enabled
08c8bf36-9c47-4c99-9dd6-df5752fd242f,1726780665,biweekly,monday,2024-09-19 14:17:46,16,enabled
5fdce14d-cc77-48dc-92c7-c4fcbe8f1684,1726767621,weekly,wednesday,2024-09-19 10:46:57,4,enabled
8687ce59-1cc4-4d14-a91b-248054cc8ea7,1726761775,biweekly,tuesday,2024-09-19 09:02:55,17,enabled
60354b47-4790-4f9c-9645-b63fcce99d0e,1726761758,biweekly,tuesday,2024-09-19 09:02:38,17,enabled
bfba0456-8b8e-40f5-b0c8-e38942177a25,1726761190,weekly,friday,2024-09-19 08:53:11,6,enabled
f16032fd-e8c4-4f86-aefb-047a51ec4750,1726758292,weekly,friday,2024-09-19 08:04:52,6,enabled
f1ecb263-7058-4fde-88b0-a8871f98c1c9,1726364143,monthly,first_day,2024-09-19 07:19:46,1,enabled
15309758-f7a0-4f07-93a8-a4b4f359abde,1726562732,daily,daily,2024-09-19 00:21:25,4,enabled
fb5b74bf-2c8c-4e23-9579-24c46346f910,1726487041,daily,daily,2024-09-19 00:21:00,4,enabled
8b2ec195-76d9-42be-aaf7-9065edad212a,1726717348,weekly,wednesday,2024-09-18 20:43:42,4,enabled
ed6520ad-bc81-462e-8cf0-10055ee915cc,1726717335,weekly,wednesday,2024-09-18 20:43:33,4,enabled
2bb76441-17f6-4536-8528-09bbb5075fee,1726706273,weekly,monday,2024-09-18 17:37:54,9,enabled
c5b9a9e5-2c46-4633-8bd4-72da6a463c46,1726696579,biweekly,wednesday,2024-09-18 14:56:19,11,enabled
f91fcd3a-8b65-4857-a424-09b0f0f7b383,1726696529,biweekly,wednesday,2024-09-18 14:55:30,11,enabled
0c2639a0-830e-4cd4-87ff-affa14cc63f3,1726691117,monthly,fifteenth_day,2024-09-18 13:25:17,15,enabled
de63994a-8180-452d-8fe6-6e8dc9b51c28,1726685776,biweekly,monday,2024-09-18 11:56:17,16,enabled
5063711a-6a34-4924-8338-6d013a7cab7f,1726683347,biweekly,monday,2024-09-18 11:15:47,16,enabled
644f662f-adb0-4331-b0ad-7a2f5a8f30c7,1726683328,biweekly,monday,2024-09-18 11:15:29,16,enabled
ee612693-f5b8-4644-a83b-db0766f78034,1726683324,biweekly,monday,2024-09-18 11:15:24,16,enabled
86ad59c7-606b-41f5-be12-6c4d7332f2ad,1726679280,weekly,monday,2024-09-18 10:08:00,9,enabled
e754e649-01c7-40d2-bfa7-074ab828e981,1726679036,weekly,sunday,2024-09-18 10:03:56,8,enabled
f678719e-abb8-4b13-a521-9cb0dcd47629,1726660568,biweekly,sunday,2024-09-18 04:56:08,15,enabled
3b3b9b7a-290c-4cc4-8230-35f783a46752,1725368689,weekly,wednesday,2024-09-18 02:31:18,4,enabled
6c79eb31-7977-4be7-83c7-005000517629,1726628495,monthly,fifteenth_day,2024-09-17 20:01:35,15,enabled
9dd9972e-117f-4c93-9516-373d42d10bb0,1726624108,biweekly,friday,2024-09-17 18:48:28,13,enabled
e13b1b91-5d4d-4ec4-a94c-acf7103c0640,1726599027,weekly,saturday,2024-09-17 11:50:28,7,enabled
77e2bc02-5a82-42f9-8946-6d1708ec8ae8,1726588851,biweekly,tuesday,2024-09-17 09:00:51,17,enabled
8e61406c-b31f-47b4-b48e-a0b417d01f99,1726577739,weekly,saturday,2024-09-17 05:55:39,7,enabled
b8f76a7f-72c9-4077-b7e5-83380361a1c3,1726318733,weekly,saturday,2024-09-17 02:12:49,7,enabled
205368a1-247e-40ee-9961-a93c4be01bed,1726382846,weekly,tuesday,2024-09-16 23:38:49,10,enabled
2efac081-cbfe-4c58-ad4a-c77d0e3573cc,1726544935,weekly,wednesday,2024-09-16 20:48:56,4,enabled
dcc096ec-8b83-4a14-8637-bfafd9d2588f,1726540182,biweekly,thursday,2024-09-16 19:29:43,12,enabled
45543bd5-eef6-4604-a9fb-967e1e25540c,1726535299,weekly,friday,2024-09-16 18:08:19,6,enabled
c2e2afbb-2445-4ba2-8cc5-89160732c7ec,1726531670,biweekly,friday,2024-09-16 17:07:50,13,enabled
d103cbe2-a1db-4187-bb42-d2b197f0504e,1726526340,weekly,friday,2024-09-16 15:39:01,6,enabled
ab12411b-e13b-47fb-aa98-d6c5d4e1ec04,1726521177,weekly,sunday,2024-09-16 14:12:57,8,enabled
7b501540-556a-42b5-8946-ba7a08435a6a,1726521150,weekly,sunday,2024-09-16 14:12:30,8,enabled
70eef60d-aa07-4c92-874c-7b79c34a3757,1726519871,monthly,first_day,2024-09-16 13:51:11,1,enabled
e4bb1f04-51cb-4ecf-883b-4bf86bb88c85,1726505059,monthly,first_day,2024-09-16 09:44:19,1,enabled
c10e6060-fb41-4a07-8254-8daffa0de234,1726503023,monthly,fifteenth_day,2024-09-16 09:10:23,15,enabled
9f38c270-0005-491e-bec9-f9426d0c274b,1726489738,biweekly,wednesday,2024-09-16 05:28:58,11,enabled
96dbd16b-6d12-4e51-bddc-8bb676d53543,1726449925,biweekly,monday,2024-09-15 18:25:25,16,enabled
3cf91c8a-5596-402d-a36c-8735bd5f7833,1726447161,weekly,sunday,2024-09-15 17:39:22,8,enabled
79e12cf6-5268-4cd1-a9bd-5ba19bc38b6f,1726445643,monthly,first_day,2024-09-15 17:14:03,1,enabled
c57fb045-b68e-4fe8-ae39-9520fec19cc1,1726410745,biweekly,monday,2024-09-15 16:23:34,16,enabled
52ebcea7-d9d1-473d-885f-f04c806a557d,1726439150,weekly,monday,2024-09-15 15:25:50,9,enabled
e285fafd-4972-435d-8fc3-264db1aa375f,1726434368,biweekly,friday,2024-09-15 14:06:33,13,enabled
667c17dc-9cc1-4c1b-934a-e3e22cfb6f0b,1726431421,weekly,saturday,2024-09-15 13:17:01,7,enabled
bb709425-d496-4c31-bb1c-c3ec3d9d3ffd,1726415014,biweekly,friday,2024-09-15 08:43:35,13,enabled
8053e123-70fc-4118-8b90-a847c5e8f8e9,1726412673,biweekly,friday,2024-09-15 08:04:34,13,enabled
b3b99410-40c0-4574-b6cc-b0769c992971,1726382886,biweekly,wednesday,2024-09-14 23:48:06,11,enabled
931438b3-4abc-4394-b050-18fd3fc73968,1726364436,monthly,first_day,2024-09-14 18:40:36,1,enabled
fc77b772-f466-4a46-bd9e-b0ec374c313e,1726364419,monthly,first_day,2024-09-14 18:40:19,1,enabled
499f2a06-e09f-4aa0-ba0a-fafd4bfa038d,1726364405,monthly,first_day,2024-09-14 18:40:05,1,enabled
2b127b8a-1c0e-4e55-b9c7-bfc78aabdd51,1726364388,monthly,first_day,2024-09-14 18:39:48,1,enabled
8e5b2fa4-03f2-401f-a618-4c29b5e25c84,1726364377,monthly,first_day,2024-09-14 18:39:37,1,enabled
6dd9e07a-d095-4d31-a3b4-39b525243739,1726364359,monthly,first_day,2024-09-14 18:39:20,1,enabled
b4fe5ac3-8d52-4d5c-b55d-ea9927ed2df1,1725422754,daily,daily,2024-09-14 11:01:44,4,enabled
0ee83583-5b11-4dca-b5a3-9305f800590f,1726334553,biweekly,monday,2024-09-14 10:22:33,16,enabled
4a72c7fa-6921-4f1b-b589-01108598bfcb,1726268369,monthly,first_day,2024-09-14 08:33:33,1,enabled
6196bb3a-7d97-4668-9e49-da11a40c5876,1726326086,weekly,monday,2024-09-14 08:01:26,9,enabled
2a29ff1a-0715-416d-9a39-8c5c4c8479bc,1726326052,weekly,monday,2024-09-14 08:00:52,9,enabled
a54a6802-e685-4d22-83be-4b0422aa831e,1725671603,weekly,sunday,2024-09-14 07:53:47,8,enabled
7af5611f-5f69-44e9-9d71-ec953b5dc1d9,1726323116,biweekly,friday,2024-09-14 07:11:56,13,enabled
300f6e61-802a-418f-a66a-48b684342777,1726323045,biweekly,friday,2024-09-14 07:10:46,13,enabled
029763c5-0744-4aad-ba95-08555bb719f1,1726323031,biweekly,friday,2024-09-14 07:10:32,13,enabled
e96a5a34-c917-4f62-b6d2-c18d6b52833d,1726318664,weekly,saturday,2024-09-14 05:57:45,7,enabled
7304df02-4171-47c9-b849-de8e96d788ef,1726315705,weekly,friday,2024-09-14 05:08:25,6,enabled
0ca92d01-feed-42e5-b90c-299b615f9d3f,1726315686,weekly,friday,2024-09-14 05:08:07,6,enabled
ca8602d1-e400-4a2e-ba4a-71479cb2440d,1726308385,biweekly,friday,2024-09-14 03:06:26,13,enabled
3170d581-cec4-427a-9948-d47f814b7c97,1726304994,monthly,fifteenth_day,2024-09-14 02:09:54,15,enabled
09a0aea6-c4ae-4ca7-ab04-76a1dd5a9c0d,1726303430,biweekly,monday,2024-09-14 01:43:50,16,enabled
5584f6c1-1387-49cd-8355-4c07b25574fa,1726292285,biweekly,wednesday,2024-09-13 22:38:04,11,enabled
acaeb77a-721e-4d57-9cd8-37e46263cc80,1726292263,biweekly,wednesday,2024-09-13 22:37:42,11,enabled
29278503-a9ee-4b8c-8abd-68e2263534a0,1726281774,biweekly,thursday,2024-09-13 19:42:55,12,enabled
bda3b3eb-a1c5-4a95-b656-3026ac43347a,1726281763,biweekly,thursday,2024-09-13 19:42:44,12,enabled
1df3d116-fcb4-41be-aecb-8543a7536027,1726278112,biweekly,friday,2024-09-13 18:41:52,13,enabled
c6950250-34b1-457d-9152-29eadd2dedad,1726278084,biweekly,friday,2024-09-13 18:41:24,13,enabled
9b9a7159-1d9e-4fd0-b2b0-e6cabdde4497,1726277757,weekly,monday,2024-09-13 18:35:57,9,enabled
74470bdb-f966-4cc7-ae74-632346594906,1724613316,biweekly,friday,2024-09-13 18:02:58,13,enabled
d278b45a-b3c0-4df8-b58c-909027a437e7,1726270767,biweekly,monday,2024-09-13 16:39:27,16,enabled
ff3c5f02-1607-41b4-8a10-92cd586d61e8,1726270741,biweekly,monday,2024-09-13 16:39:01,16,enabled
aa4472ce-4fc8-48b6-b700-d7142498398f,1726270713,biweekly,monday,2024-09-13 16:38:33,16,enabled
e9e236f7-b30e-402f-b03a-89feb117c441,1726169765,biweekly,friday,2024-09-13 16:32:48,13,enabled
54521514-0e9c-4d1f-9b3d-13e8b3a38e6e,1726270056,weekly,friday,2024-09-13 16:27:36,6,enabled
ee7554ed-b55c-4fca-8862-e7d119e48b1b,1726264078,biweekly,friday,2024-09-13 14:47:57,13,enabled
a7e43b0d-e886-4484-b18f-c8ab22132922,1726260661,monthly,first_day,2024-09-13 13:51:01,1,enabled
17558129-42e0-4c6b-a282-80ce7a4230a2,1726254775,biweekly,monday,2024-09-13 12:12:55,16,enabled
79d83e84-e757-4844-9234-5e7ccb573ed5,1726252057,monthly,first_day,2024-09-13 11:27:36,1,enabled
e4f5cb2f-d5bc-4a4b-8ab1-0450ec0d4b92,1726251189,monthly,fifteenth_day,2024-09-13 11:13:55,15,enabled
78f270b4-f0a3-4547-be3d-896ddbd36fc3,1726240905,weekly,friday,2024-09-13 08:21:45,6,enabled
e9a1e2dc-5c7f-4871-83e4-c49346aa59d0,1726240406,monthly,fifteenth_day,2024-09-13 08:13:26,15,enabled
5a3cac75-23a3-4a88-ab37-369faaf62a61,1726233920,biweekly,saturday,2024-09-13 06:25:20,14,enabled
8c63be8f-404b-400c-9e5c-26b7e69a03f8,1725876230,weekly,saturday,2024-09-13 04:51:52,7,enabled
c8245e7d-9d85-44c4-a9bb-acd446254b41,1725876244,weekly,saturday,2024-09-13 04:51:45,7,enabled
bc557fc0-ca82-494e-b29c-471ff29bd4c6,1726101626,biweekly,monday,2024-09-13 04:10:15,16,enabled
9de6a60f-e75c-4028-b3af-6bacbe87bbf9,1725317518,biweekly,friday,2024-09-13 02:38:54,13,enabled
b68610b8-c927-4513-bb71-f8fbbe052039,1726196374,biweekly,tuesday,2024-09-12 19:59:46,17,enabled
ef83e1ca-eadf-4d49-a5db-4f324cc0b60f,1723382454,weekly,friday,2024-09-12 19:49:01,6,enabled
2026a912-d221-42bf-9d4b-ebcf1b9ba02c,1726188291,biweekly,friday,2024-09-12 17:44:51,13,enabled
e5dd3a68-2730-46c2-8ef5-cc0e16095dc8,1726186472,biweekly,tuesday,2024-09-12 17:14:32,17,enabled
676f8bf1-5d83-440a-9f8e-37d6677f9894,1726179239,monthly,first_day,2024-09-12 15:13:59,1,enabled
47a88ab5-8f15-499e-8541-c0727dc7d962,1726176446,weekly,tuesday,2024-09-12 14:39:07,10,enabled
debb1cc4-7e94-4982-93b2-9bff243b6210,1726168995,biweekly,tuesday,2024-09-12 12:23:16,17,enabled
9551a222-3fdb-465f-88eb-26f6cf71e64f,1726168984,biweekly,tuesday,2024-09-12 12:23:04,17,enabled
57dd9bad-2df5-46c5-a857-de9a415fe5e4,1726168965,biweekly,tuesday,2024-09-12 12:22:46,17,enabled
efde977b-8c73-4645-a445-a9a315d0c5c4,1726165189,biweekly,thursday,2024-09-12 11:19:50,12,enabled
1ef67212-ce05-422b-857b-4155af300e45,1725466297,weekly,thursday,2024-09-12 09:20:16,5,enabled
f99830fb-9b00-4736-a313-ed99ce35dbff,1726144511,daily,daily,2024-09-12 05:35:11,4,enabled
1794227c-d4a1-4726-8f66-c6d59f5978c3,1726138988,biweekly,wednesday,2024-09-12 04:03:08,11,enabled
1f3310eb-360a-47e4-b9fd-b617647ef453,1726110961,biweekly,friday,2024-09-11 20:16:01,13,enabled
b3c9a728-7cd4-400c-be5d-8c4203c61470,1725715247,biweekly,wednesday,2024-09-11 19:21:56,11,enabled
49a987e8-0be2-4a51-923a-408d25c6852c,1725319539,monthly,fifteenth_day,2024-09-11 19:08:51,15,enabled
ef5c3eb8-4672-4da3-b793-f0478b9847c2,1726088541,weekly,friday,2024-09-11 14:02:21,6,enabled
b07f26bf-9d33-4faa-ace4-b24caad5be84,1726088509,biweekly,friday,2024-09-11 14:01:50,13,enabled
ad33a7ad-1bb4-4a11-9141-dedab802dfa3,1726074923,monthly,first_day,2024-09-11 10:15:24,1,enabled
40c7287f-84a7-4a2a-b851-10ac73d33142,1725726560,biweekly,thursday,2024-09-11 01:02:36,12,enabled
7cc7e5c9-63d7-4f40-8971-697d0f5be65a,1726022276,weekly,friday,2024-09-10 19:37:56,6,enabled
d9181414-7029-4907-9371-f114547d76f3,1726022239,weekly,friday,2024-09-10 19:37:20,6,enabled
a8b8a55d-fa75-4721-bdff-6a4a99e52123,1723683982,weekly,sunday,2024-09-10 16:53:49,8,enabled
34889979-0e03-4dc6-96cd-926f3b7d4195,1726008645,biweekly,friday,2024-09-10 15:50:45,13,enabled
1625620f-278a-430a-8d0c-eb12ee22ff06,1726001728,weekly,saturday,2024-09-10 13:55:28,7,enabled
fd4cfa57-948c-4d2f-9fb1-38897ec0fd63,1725997963,daily,daily,2024-09-10 12:52:58,4,enabled
f59f3433-aa4b-4eaf-a47a-1e2d76bc81c1,1725403546,biweekly,tuesday,2024-09-10 12:46:19,17,enabled
d3857ab4-12a5-4488-8191-a5da607180ea,1725995099,monthly,first_day,2024-09-10 12:05:00,1,enabled
804517cc-bf10-464d-aa35-3c2abcace5e9,1725973690,monthly,fifteenth_day,2024-09-10 06:08:11,15,enabled
8542bd46-ce7e-48d3-ba89-7e8dc1aaac73,1725971905,biweekly,monday,2024-09-10 05:38:25,16,enabled
e304e539-6607-456f-97e8-374e5ba490a9,1725971828,biweekly,monday,2024-09-10 05:37:09,16,enabled
6fc3ba51-d1b2-4400-8da8-55c60e123bdf,1725953327,biweekly,monday,2024-09-10 00:28:47,16,enabled
b572cce9-61ca-4438-92ea-e12493a87345,1725953317,biweekly,monday,2024-09-10 00:28:37,16,enabled
1348831b-5bdc-41fa-b468-4a07f459083e,1725948579,biweekly,friday,2024-09-09 23:12:53,13,enabled
097847c1-fa73-4320-beb4-52c933e01833,1725948561,biweekly,friday,2024-09-09 23:12:42,13,enabled
8b27a324-df01-40ad-a8a2-28c434290d7b,1725933748,biweekly,thursday,2024-09-09 19:26:41,12,enabled
c913c7f3-4169-420b-b102-34706e44259f,1725933628,biweekly,thursday,2024-09-09 19:26:33,12,enabled
61b409b1-6587-4d12-b244-7b8908e89800,1725766428,weekly,tuesday,2024-09-09 19:03:08,10,enabled
71ca7454-10df-435e-961d-70eb26c2952a,1725928073,biweekly,friday,2024-09-09 17:27:53,13,enabled
b54e2688-d467-4ffe-b75b-1c41379132eb,1725928059,biweekly,friday,2024-09-09 17:27:39,13,enabled
1c444df3-a9cb-4ea9-98ba-d6c75cba9296,1725927994,biweekly,friday,2024-09-09 17:26:34,13,enabled
5bcc847a-a067-43a1-83d0-b7aef427c99c,1725927955,biweekly,friday,2024-09-09 17:25:55,13,enabled
308b2b9c-d49d-4b2d-947c-5b2370da090f,1725917503,weekly,sunday,2024-09-09 14:31:44,8,enabled
43f4ab66-0418-4ca0-a856-23cace21b35f,1725911773,biweekly,monday,2024-09-09 12:56:13,16,enabled
391b5c51-6540-402c-b686-fc6ee877c134,1725911722,biweekly,monday,2024-09-09 12:55:23,16,enabled
30a52e5d-aa78-411d-937b-a91ff57e9b31,1725898196,daily,daily,2024-09-09 09:10:17,4,enabled
6d6ba5a9-ed0c-4afe-a361-deda27ae182e,1725590659,weekly,thursday,2024-09-09 05:48:39,5,enabled
eef6350f-8b91-4ac1-ba49-e3620432f03c,1725884123,weekly,monday,2024-09-09 05:15:23,9,enabled
eb3eaf62-0dd4-4fb6-8488-a53f279439cc,1725884113,weekly,monday,2024-09-09 05:15:13,9,enabled
9464d641-99d1-4547-ab48-78ea25e5e76f,1725859584,weekly,saturday,2024-09-08 22:26:25,7,enabled
3899483d-2bd0-426c-a120-c25bbf5df720,1725859564,weekly,saturday,2024-09-08 22:26:04,7,enabled
a94c580b-ca64-422d-80b8-28684416d37d,1725859544,weekly,saturday,2024-09-08 22:25:45,7,enabled
48894210-a355-4845-a631-84dc75c2d938,1725848408,weekly,friday,2024-09-08 19:20:08,6,enabled
e0dc6d33-75fa-4623-8b67-6b6bcee47e4e,1725804975,biweekly,sunday,2024-09-08 18:57:06,15,enabled
3c8ffd36-0cec-42fd-be11-aae5b9fad570,1725553292,biweekly,wednesday,2024-09-08 17:36:10,11,enabled
987e3ee3-78d5-4d98-9c77-2b40c6904893,1725822172,weekly,sunday,2024-09-08 12:02:52,8,enabled
daa59d06-c29e-4f3d-948d-dfcdcda2e9fe,1725820835,biweekly,monday,2024-09-08 11:40:36,16,enabled
26e67de7-1afe-411a-9ef1-7a4365809252,1725811297,weekly,friday,2024-09-08 09:01:37,6,enabled
a54d9cf8-cead-4a89-9243-6230da523488,1725810538,weekly,friday,2024-09-08 08:48:58,6,enabled
6047a549-0593-445a-acfe-d35082238614,1725808783,biweekly,sunday,2024-09-08 08:20:13,15,enabled
198591e4-d53b-45ba-a03e-a7ecb247eb3e,1725807897,biweekly,monday,2024-09-08 08:04:57,16,enabled
6d3c1961-25a4-47fb-a1e9-542f48c1944c,1725806725,biweekly,wednesday,2024-09-08 07:45:26,11,enabled
50b34d83-afd8-4c1c-be06-8701e3dde909,1725804746,biweekly,monday,2024-09-08 07:12:26,16,enabled
cf2ccdf5-e631-4f06-a4e6-cdf33f547d73,1725665005,monthly,first_day,2024-09-07 18:45:36,1,enabled
ad46dfed-b457-4910-9a67-8908b7fbefcf,1725756649,biweekly,monday,2024-09-07 17:50:49,16,enabled
f970b14b-7aa2-43b3-b626-287578e521e6,1725756588,weekly,saturday,2024-09-07 17:49:48,7,enabled
92b33056-f289-4871-b7da-36a9f79dabf4,1725751287,biweekly,monday,2024-09-07 16:21:27,16,enabled
3b6e244e-cbb2-4c94-b744-39ea61a1df3e,1725747836,biweekly,saturday,2024-09-07 15:23:57,14,enabled
5dccda67-fcd1-4ade-b7ad-3bdeb8a10e19,1725745510,biweekly,wednesday,2024-09-07 14:45:10,11,enabled
a15499c2-80b2-4213-9581-46d97febf1d9,1725742288,weekly,friday,2024-09-07 13:54:53,6,enabled
7721259f-89f0-4864-9ef4-620d17620ab6,1725740016,monthly,first_day,2024-09-07 13:13:36,1,enabled
a5d39711-d8be-4729-b81f-df568da3e65a,1725730356,weekly,sunday,2024-09-07 11:15:27,8,enabled
c28f97d1-c726-426e-94ba-34be6f980aec,1725730382,weekly,sunday,2024-09-07 11:15:19,8,enabled
c0ecd87a-932e-470a-ba08-3cd8729ff5fc,1725732911,biweekly,sunday,2024-09-07 11:15:12,15,enabled
a0395661-5b24-44ed-91e7-2f8911947072,1725730629,weekly,sunday,2024-09-07 10:37:09,8,enabled
f7db2a66-e8be-45cb-ad00-1cc7a06130c8,1725729415,weekly,sunday,2024-09-07 10:16:55,8,enabled
5a0e132b-d572-4b7e-b78c-28a9ea523c2f,1725724085,biweekly,monday,2024-09-07 08:48:06,16,enabled
4d001f18-1a10-4d27-ab8a-f339ba56b383,1725719091,weekly,thursday,2024-09-07 07:24:52,5,enabled
f8dc85ec-ad65-4c39-8337-b22c57a471a3,1725718827,weekly,sunday,2024-09-07 07:20:28,8,enabled
494bbf12-c7d8-4419-b75f-bcc3a34b80ad,1725715494,biweekly,friday,2024-09-07 06:24:54,13,enabled
a611d2eb-f340-40bc-9e47-c4bc4cc57f38,1725687469,weekly,thursday,2024-09-06 22:37:50,5,enabled
b488df41-8e2e-4c4e-ac59-b23b016d624f,1725680306,daily,daily,2024-09-06 20:38:26,4,enabled
f6c85829-e71d-4ce1-a36c-9345ff204f34,1725476605,monthly,first_day,2024-09-06 20:27:34,1,enabled
63a03a70-da6b-4526-8431-0a24c658938c,1725654633,monthly,fifteenth_day,2024-09-06 17:57:32,15,enabled
4c99d3ff-b68f-43e4-9711-e762c0b00269,1725654607,monthly,fifteenth_day,2024-09-06 17:57:10,15,enabled
b454aa44-6683-4fc9-bedb-a414e3577ecc,1725665777,weekly,sunday,2024-09-06 16:36:48,8,enabled
e6f8ad47-928e-4443-ac44-8a752f8eb81a,1725657445,biweekly,monday,2024-09-06 14:17:26,16,enabled
d39b0dee-8afb-401b-8cc8-96f8407b3345,1725653146,weekly,friday,2024-09-06 13:05:46,6,enabled
884d1add-4609-468e-a0d8-fb26f6557669,1725653124,weekly,friday,2024-09-06 13:05:24,6,enabled
22a48116-35df-4561-badb-fc1fdb2fc8e9,1725643912,biweekly,friday,2024-09-06 10:31:52,13,enabled
9f04a42a-aca2-4f10-93f5-6d8b5797be41,1725642953,biweekly,wednesday,2024-09-06 10:15:54,11,enabled
23537e08-e626-4f34-ba32-229e809fa842,1725642926,biweekly,wednesday,2024-09-06 10:15:26,11,enabled
679c83e5-30ce-436d-911f-b14055618da0,1725594762,weekly,saturday,2024-09-06 08:05:24,7,enabled
d745371e-33be-4121-8a8d-b6e10555b0bc,1725629285,daily,daily,2024-09-06 06:31:31,4,enabled
20962d65-2439-4dec-9f75-b96106a323ed,1725334906,weekly,friday,2024-09-06 02:53:44,6,enabled
a57e148e-33d3-4046-80b8-4cee9668ba24,1725594830,biweekly,monday,2024-09-05 20:53:51,16,enabled
c0ca48e5-1307-4a5f-a935-750ca3196ce9,1725380994,monthly,fifteenth_day,2024-09-05 20:10:58,15,enabled
692d4cd7-6fae-4616-a1b0-9d1854011692,1725587667,weekly,sunday,2024-09-05 18:54:27,8,enabled
52d6d2ba-3c0e-48de-a25c-d0fdd08c3858,1725587318,biweekly,friday,2024-09-05 18:48:39,13,enabled
7edd2949-c682-4311-b39a-4c7b43f26c13,1725579146,weekly,tuesday,2024-09-05 16:32:26,10,enabled
6c62e67e-8591-4005-87be-951cb5ca9301,1725577674,biweekly,friday,2024-09-05 16:07:54,13,enabled
96751a37-aaee-45ce-9abd-5478fc7607df,1725576012,monthly,first_day,2024-09-05 15:40:12,1,enabled
d3bc5cbe-b2b6-4527-8ec9-3c0a4c491c0a,1725575819,biweekly,thursday,2024-09-05 15:37:00,12,enabled
824d047e-9307-449f-af99-c3ec5f7e40c3,1725575236,weekly,sunday,2024-09-05 15:27:16,8,enabled
